"CONTEXT", "ID", "TEXT"
"traveler:SEARCH_BRIBE_INTRO","@Do not come back.","@.ﻯﺭﺧﺃ ﺓﺭﻣ ﺍﻧﻫ ﻯﻟﺇ ﺩﻭﻋﺗ ﻥﺃ ﻙﺍﻳﺇ"
"traveler:SEARCH_BRIBE_INTRO","@You cannot bribe an officer of Arstotzka.","@.ﺍﻛﺳﺗﻭﺗﺳﺭﺃ ﻥﻣ ﻁﺑﺍﺿ ﺓﻭﺷﺭ ﻙﻧﻛﻣﻳ ﻻ"
"traveler:SEARCH_BRIBE_INTRO","They must pay well for such obedience, dog.",".ﺏﻟﻛﻟﺍ ﺍﻫﻳﺃ ،ﻉﻭﺿﺧﻟﺍ ﺍﺫﻫ ﻝﺑﺍﻗﻣ ﺍﺩﻳﺟ ﻙﻟ ﻥﻭﻋﻓﺩﻳ ﻡﻫﻧﺃ ﺩﺑ ﻻ"
"traveler:TWO_PASSPORTS","Shit!","! ﺍﺑﺗ"
"traveler:TWO_PASSPORTS","I make small mistake.",".ﺭﻳﻏﺻ ﺃﻃﺧ ﺕﺑﻛﺗﺭﺍ ﺩﻗﻟ"
"traveler:TWO_PASSPORTS","Please give documents back.",".ﻱﻗﺍﺭﻭﺃ ﻱﻟ ﺩﻋﺃ ,ﻙﻟﺿﻓ ﻥﻣ"
"traveler:TWO_PASSPORTS","@Why do you have two passports?","@؟ﺭﻓﺳ ﻱﺯﺍﻭﺟ ﻝﻣﺣﺗ ﺍﺫﺍﻣﻟ"
"traveler:TWO_PASSPORTS","Is funny story.",".ﺓﻛﺣﺿﻣ ﺓﺻﻗ ﺍﻫﻧﺇ"
"traveler:TWO_PASSPORTS","I tell you everything.",".ﺀﻳﺷ ﻝﻛﺑ ﻙﺭﺑﺧﺃﺳ"
"traveler:TWO_PASSPORTS","First, you give papers back to me.",".ﻕﺍﺭﻭﻷﺍ ﻱﻟﺇ ﺩﻋﺃ ،ﻻﻭﺃ"
"traveler:TWO_PASSPORTS","And the others?","؟ﺓﻳﻗﺑﻟﺍﻭ"
"traveler:TWO_PASSPORTS","Last one please.",".ﻙﻟﺿﻓ ﻥﻣ ﺓﻗﺭﻭ ﺭﺧﺁ"
"traveler:IDSUPPLEMENT_COMPLAIN","This id supplement is total pain.",".ﺩﺣ ﻯﺻﻗﻷ ﺝﻋﺯﻣ ﺓﻳﻭﻫﻟﺍ ﻕﺣﻟﻣ"
"traveler:IDSUPPLEMENT_COMPLAIN","Was not easy to get and only lasts few days.",".ﻁﻗﻓ ﻡﺍﻳﺃ ﺓﻋﺿﺑ ﺩﻋﺑ ﻱﻫﺗﻧﺗ ﻩﺗﻳﺣﻻﺻﻭ ،ﻩﻳﻟﻋ ﻝﻭﺻﺣﻟﺍ ﻝﻫﺳﻟﺍ ﻥﻣ ﻥﻛﻳ ﻡﻟ"
"traveler:IDSUPPLEMENT_COMPLAIN","You Arstotzkans just make it harder and harder.",".ﺭﺍﺭﻣﺗﺳﺍﺑ ﺏﻋﺻﺃﻓ ﺏﻋﺻﺃ ﺭﻭﻣﻷﺍ ﻥﻭﻟﻋﺟﺗ ﺍﻛﺯﺗﻭﺗﺳﺭﺃ ﻝﻫﺃ ﺍﻳ ﻡﺗﻧﺃ"
"traveler:IDSUPPLEMENT_COMPLAIN","Why even have open border?","؟ﻥﺫﺇ ﺓﺣﻭﺗﻓﻣ ﺩﻭﺩﺣ ﺩﻭﺟﻭ ﻥﻣ ﺓﺩﺋﺍﻓﻟﺍ ﺍﻣ"
"traveler:IDSUPPLEMENT_COMPLAIN","Bah.",".ﻑﺧﺳﻟﻟ ﺍﻳ"
"traveler:IDSUPPLEMENT_COMPLAIN","Would be better to spend money on bribe.",".ﺓﻭﺷﺭ ﻯﻟﻋ ﻝﺍﻣﻟﺍ ﻕﺍﻓﻧﺇ ﻝﺿﻓﻷﺍ ﻥﻣ ﻥﺍﻛ"
"traveler:IDSUPPLEMENT_COMPLAIN","Less trouble and faster.",".ﻉﺭﺳﺃ ﺭﻭﺑﻋﻭ ﻝﻗﺃ ﻝﻛﺍﺷﻣ"
"traveler:IDSUPPLEMENT_COMPLAIN","I knew it would not even work.",".ﻯﺗﺣ ﺡﺟﻧﺗ ﻥﻟ ﺍﻫﻧﺃ ﻡﻟﻋﺃ ﺕﻧﻛ"
"traveler:CRIMINAL_FIRST","@Funny to see you here.","@.ﺎﻨﻫ ﻙﺍﺭﺃ ﻥﺃ ﻚﺤﻀﻣ"
"traveler:CRIMINAL_FIRST","@Just when starting to look for criminals.","@ﻦﻴﻣﺮﺠﻤﻟﺍ ﻦﻋ ﺚﺤﺒﻟﺍ ﺎﻧﺃﺪﺑ ﺎﻣﺪﻨﻋ ﻂﺒﻀﻟﺎﺑ"
"traveler:CRIMINAL_FIRST","Criminals?","؟ﻥﻮﻣﺮﺠﻣ"
"traveler:CRIMINAL_FIRST","What are you saying?","؟ﻝﻮﻘﺗ ﺍﺫﺎﻣ"
"traveler:DENIAL_REASON_FIRST","Denied?","؟ﺽﻮﻓﺮﻣ"
"traveler:DENIAL_REASON_FIRST","For what reason?","؟ﺐﺒﺳ ﻱﻷ"
"traveler:DENIAL_REASON_FIRST","@It is clearly stamped there.","@.ﺎﻬﻴﻠﻋ ﺡﻮﺿﻮﺑ ﻡﻮﺘﺨﻣ ﻪﻧﺇ"
"traveler:DENIAL_REASON_FIRST","Oh.~","~.ﻩﻭﺃ"
"traveler:DENIAL_REASON_FIRST","Screw you anyways.",".ﻝﺎﺣ ﻱﺃ ﻰﻠﻋ ﻚﻟ ﺎﻘﺤﺳ"
"traveler:NO_IMPORIANS_FIRST","@Imporians are prohibited from entering.","@.ﺎﻳﺭﻮﺒﻣﺇ ﻥﺎﻜﺳ ﻝﻮﺧﺩ ﻊﻨﻤﻳ"
"traveler:NO_IMPORIANS_DAY","@Imporians are prohibited from entering.","@.ﺎﻳﺭﻮﺒﻣﺇ ﻥﺎﻜﺳ ﻝﻮﺧﺩ ﻊﻨﻤﻳ"
"traveler:NO_UNITEDFED_FIRST","@Do not bring your sickness to Arstotzka.","@.ﺍﻛﺯﺗﻭﺗﺳﺭﺃ ﻯﻟﺇ ﻙﺿﺭﻣ ﺏﻟﺟﺗ ﻻ"
"traveler:NO_UNITEDFED_FIRST","What?","؟ﻱﻧﻋﺗ ﺍﺫﺍﻣ"
"traveler:NO_UNITEDFED_FIRST","I am perfectly healthy.",".ﺍﻣﺍﻣﺗ ﺓﺩﻳﺟ ﺓﺣﺻﺑ ﺍﻧﺃ"
"traveler:NO_UNITEDFED_FIRST","It is so easy to deny entry.",".ﻝﻭﺧﺩﻟﺍ ﺽﻓﺭ ﺍﺩﺟ ﻝﻫﺳﻟﺍ ﻥﻣ"
"traveler:NO_UNITEDFED_FIRST","All this paperwork is wasted.",".ﺍﺀﺍﺑﻫ ﺕﻋﺍﺿ ﺓﻳﻗﺭﻭﻟﺍ ﺕﻻﻣﺍﻋﻣﻟﺍ ﻩﺫﻫ ﻝﻛ"
"traveler:NO_UNITEDFED","@Do not bring your sickness to Arstotzka.","@.ﺍﻛﺯﺗﻭﺗﺳﺭﺃ ﻯﻟﺇ ﻙﺿﺭﻣ ﺏﻟﺟﺗ ﻻ"
"traveler:NO_UNITEDFED","What?","؟ﻱﻧﻋﺗ ﺍﺫﺍﻣ"
"traveler:NO_UNITEDFED","I am perfectly healthy.",".ﺍﻣﺍﻣﺗ ﺓﺩﻳﺟ ﺓﺣﺻﺑ ﺍﻧﺃ"
"traveler:NO_UNITEDFED","It is so easy to deny entry.",".ﻝﻭﺧﺩﻟﺍ ﺽﻓﺭ ﺍﺩﺟ ﻝﻫﺳﻟﺍ ﻥﻣ"
"traveler:NO_UNITEDFED","All this paperwork is wasted.",".ﺍﺀﺍﺑﻫ ﺕﻋﺍﺿ ﺓﻳﻗﺭﻭﻟﺍ ﺕﻻﻣﺍﻋﻣﻟﺍ ﻩﺫﻫ ﻝﻛ"
"traveler:CONFISCATION_DISTRICT_FIRST","Thank you. It is good to be back home.",".ﺭﺍﻳﺩﻟﻟ ﺓﺩﻭﻋﻟﺍ ﻝﻳﻣﺟﻟﺍ ﻥﻣ .ﻙﻟ ًﺍﺭﻛﺷ"
"traveler:CONFISCATION_DISTRICT_FIRST","I am leaving for trip soon so I just need my passport back.",".ﻱﺯﺍﻭﺟ ﺓﺩﺍﻋﺗﺳﺍ ﻭﻫ ﻩﺟﺍﺗﺣﺃ ﺍﻣ ﻝﻛ ،ﺍﺑﻳﺭﻗ ﺭﻓﺳﻟﺍ ﻙﺷﻭ ﻯﻟﻋ ﺍﻧﺃ"
"traveler:CONFISCATION_DISTRICT_FIRST","@It is being confiscated.","@.ﻩﺗﺭﺩﺍﺻﻣ ﺕﻣﺗ ﺩﻗﻟ"
"traveler:CONFISCATION_DISTRICT_FIRST","What do you mean?","؟ﻙﻟﺫﺑ ﺩﺻﻗﺗ ﺍﺫﺍﻣ"
"traveler:CONFISCATION_DISTRICT_FIRST","@Contact number on slip for recovery.","@.ﻙﺯﺍﻭﺟ ﻉﺍﺟﺭﺗﺳﻹ ﺹﺻﺧﻣ ﻝﺻﻭﻟﺍ ﻯﻟﻋ ﺩﻭﺟﻭﻣﻟﺍ ﻝﺻﺍﻭﺗﻟﺍ ﻡﻗﺭ"
"traveler:CONFISCATION_DISTRICT_FIRST","You can just hand it back.",".ﻱﻟﺇ ﻩﺩﻳﻋﺗ ﻥﺃ ﺓﻃﺍﺳﺑﺑ ﻙﻧﺍﻛﻣﺇﺑ"
"traveler:CONFISCATION_DISTRICT_FIRST","@It has been filed. I cannot give it back.","@.ﻙﻳﻟﺇ ﻩﺗﺩﺍﻋﺇ ﻱﻧﻧﻛﻣﻳ ﻻ ؛ﺕﻻﺟﺳﻟﺍ ﻱﻓ ًﺍﻳﻣﺳﺭ ﻩﺗﺭﺩﺍﺻﻣ ﺕﻣﺗ ﺩﻗﻟ"
"traveler:CONFISCATION_DISTRICT_FIRST","I am not leaving without passport.",".ﺭﻓﺳﻟﺍ ﺯﺍﻭﺟ ﻥﻭﺩﺑ ﺭﺩﺍﻏﺃ ﻥﻟ"
"traveler:CONFISCATION_DISTRICT_FIRST","Where is my passport?","؟ﻱﺯﺍﻭﺟ ﻭﻫ ﻥﻳﺃ"
"traveler:CONFISCATION_DISTRICT_FIRST","You deny entry and take passport?","؟ﺯﺍﻭﺟﻟﺍ ﺕﺭﺩﺍﺻﻭ ﻱﻟﻭﺧﺩ ﺕﺿﻓﺭ"
"traveler:CONFISCATION_DISTRICT_FIRST","What am I supposed to do?","؟ﻝﻋﻓﺃ ﻥﺃ ﻱﺑ ﺽﺭﺗﻓﻳ ﺍﺫﺍﻣ"
"traveler:CONFISCATION_DISTRICT_FIRST","@Contact number on slip.","@.ﻝﺻﻭﻟﺍ ﻯﻟﻋ ﺏﻭﺗﻛﻣﻟﺍ ﻡﻗﺭﻟﺍﺑ ﻝﺻﺗﺍ"
"traveler:CONFISCATION_DISTRICT_FIRST","You cannot do this to me!","لا يمكنك فعل هذا بي!"
"traveler:CONFISCATION_DISTRICT_FIRST","I am Arstotzkan citizen.",".ﻱﻛﺯﺗﻭﺗﺳﺭﺃ ﻥﻃﺍﻭﻣ ﺍﻧﺃ"
"traveler:CONFISCATION_DISTRICT_FIRST","I have right to travel freely.",".ﺓﻳﺭﺣ ﻝﻛﺑ ﺭﻓﺳﻟﺍ ﻱﻓ ﻕﺣﻟﺍ ﻱﺩﻟ"
"traveler:WHISTLEBLOWER","Thank you.",".ﻚﻟ ﺍﺮﻜﺷ"
"traveler:WHISTLEBLOWER","I hope that things are better here.",".ﺎﻨﻫ ﻞﻀﻓﺃ ﺭﻮﻣﻷﺍ ﻥﻮﻜﺗ ﻥﺃ ﻰﻨﻤﺗﺃ"
"traveler:WHISTLEBLOWER","What? I was promised asylum here.",".ﺎﻨﻫ ﺀﻮﺠﻠﻟﺎﺑ ﺕﺪﻋﻭ ﺪﻘﻟ ؟ﺍﺫﺎﻣ"
"traveler:WHISTLEBLOWER","I have nowhere else to go.",".ﻪﻴﻟﺇ ﺐﻫﺫﺃ ﺮﺧﺁ ﻥﺎﻜﻣ ﻱﺪﻟ ﺲﻴﻟ"
"traveler:WHISTLEBLOWER","@This is not my problem.","@.ﻲﺘﻠﻜﺸﻣ ﺖﺴﻴﻟ"
"traveler:ACCESSPERMIT_FIRST","You Arstotzkans keep changing rules here.",".ﺎﻨﻫ ﻦﻴﻧﺍﻮﻘﻟﺍ ﺮﻴﻴﻐﺗ ﻦﻋ ﻥﻮﻔﻗﻮﺘﺗ ﻻ ﻥﻮﻴﻛﺰﺗﻮﺘـﺳﺭﻷﺍ ﻢﺘﻧﺃ"
"traveler:ACCESSPERMIT_FIRST","My sister came through last week with different documents.",".ﺔﻔﻠﺘﺨﻣ ﻖﺋﺎﺛﻮﺑ ﻲﺿﺎﻤﻟﺍ ﻉﻮﺒﺳﻷﺍ ﺕﺮﺒﻋ ﻲﺘﺧﺃ"
"traveler:ACCESSPERMIT_FIRST","Now I need new access permit.",".ﺓﺪﻤﺘﻌﻤﻟﺍ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ ﺔﻗﺭﻭ ﺝﺎﺘﺣﺍ ﻥﻷﺍﻭ"
"traveler:ACCESSPERMIT_FIRST","Costs twice as much as before.",".ﻞﺒﻗ ﻦﻣ ﻪﻴﻠﻋ ﺖﻧﺎﻛ ﺎﻣ ﻒﻌﺿ ﻒﻠﻜﺗ"
"traveler:ACCESSPERMIT_WRONG","What the hell is access permit?","؟ﻡﻳﺣﺟﻟﺍ ﻕﺣﺑ ﻝﻭﺻﻭﻟﺍ ﺡﻳﺭﺻﺗ ﻭﻫ ﺍﻣ"
"traveler:ACCESSPERMIT_WRONG","Do you mean entry permit?","؟ﻝﻭﺧﺩﻟﺍ ﺡﻳﺭﺻﺗ ﺩﺻﻗﺗ ﻝﻫ"
"traveler:ACCESSPERMIT_WRONG","I have it there.",".ﺩﻭﺟﻭﻣ ﻩﻧﺇ"
"traveler:ACCESSPERMIT_WRONG","@I mean access permit.","@.ﻝﻭﺻﻭﻟﺍ ﺡﻳﺭﺻﺗ ﺩﺻﻗﺃ"
"traveler:ACCESSPERMIT_WRONG","Never heard of it. Sounds stupid.",".ﺍﻓﻳﺧﺳ ﻭﺩﺑﻳ .ﻝﺑﻗ ﻥﻣ ﻩﺑ ﻉﻣﺳﺃ ﻡﻟ"
"traveler:ACCESSPERMIT_WRONG","@Entry permit and supplement are no longer accepted.","@.ﻥﻳﻟﻭﺑﻗﻣ ﺍﺩﻭﻋﻳ ﻡﻟ ﺓﻳﻭﻫﻟﺍ ﻕﺣﻟﻣﻭ ﻝﻭﺧﺩﻟﺍ ﺡﻳﺭﺻﺗ"
"traveler:ACCESSPERMIT_WRONG","@Access permit replaces them.","@.ﺍﻣﻫﻟﺣﻣ ﻝﺣﻳ ﻝﻭﺻﻭﻟﺍ ﺡﻳﺭﺻﺗ"
"traveler:ACCESSPERMIT_WRONG","@Makes my job easier.","@.ﻝﻫﺳﺃ ﻱﻟﻣﻋ ﻝﻋﺟﻳ ﺍﺫﻫ"
"traveler:ACCESSPERMIT_WRONG","I do not care about your job.",".ﻙﻟﻣﻋﺑ ﻡﺗﻫﺃ ﻻ ﺍﻧﺃ"
"traveler:ACCESSPERMIT_WRONG","Damnit.",".ﺓﻧﻋﻟﻟﺍ"
"traveler:STRICT_BORDER","I've heard this is very strict checkpoint.",".ﺔﻳﺎﻐﻠﻟ ﺔﻣﺭﺎﺻ ﺶﻴﺘﻔﺗ ﺔﻄﻘﻧ ﻩﺬﻫ ﻥﺃ ﺖﻌﻤﺳ"
"traveler:STRICT_BORDER","I am glad my papers are in order.",".ﺔﻤﻴﻠﺳ ﻲﻗﺍﺭﻭﺃ ﻥﺄﺑ ﺪﻴﻌﺳ ﺎﻧﺃ"
"traveler:DESPERATE_BEFORECLOSE","I have heard the border will close.",".ﻖﻠﻐﺘﺳ ﺩﻭﺪﺤﻟﺍ ﻥﺃ ﺖﻌﻤﺳ"
"traveler:DESPERATE_BEFORECLOSE","My access permit will not arrive in time.",".ﺐﺳﺎﻨﻤﻟﺍ ﺖﻗﻮﻟﺍ ﻲﻓ ﻲﺑ ﺹﺎﺨﻟﺍ ﺪﻤﺘﻌﻣ ﻝﻮﺧﺩ ﺢﻳﺮﺼﺗ ﻞﺼﻳ ﻦﻟ"
"traveler:DESPERATE_BEFORECLOSE","Please have mercy.",".ﻲﻌﻣ ﻒﻃﺎﻌﺘﺗ ﻥﺃ ﻙﻮﺟﺭﺃ"
"traveler:DESPERATE_BEFORECLOSE","Yes I know. I just told you that.",".ﻮﺘﻠﻟ ﻚﻟﺬﺑ ﻚﺗﺮﺒﺧﺃ ﺪﻘﻟ .ﻑﺮﻋﺃ ،ﻢﻌﻧ"
"traveler:DESPERATE_BEFORECLOSE","I am afraid the border will close before I can enter.",".ﻝﻮﺧﺪﻟﺍ ﻦﻣ ﻦﻜﻤﺗﺃ ﻥﺃ ﻞﺒﻗ ﺩﻭﺪﺤﻟﺍ ﻖﻠﻐﺗ ﻥﺃ ﻰﺸﺧﺃ"
"traveler:WALLCOMMENT_PLAQUEONE","What is this plaque on the wall?","؟ﺭﺍﺪﺠﻟﺍ ﻰﻠﻋ ﺔﺣﻮﻠﻟﺍ ﻩﺬﻫ ﺎﻣ"
"traveler:WALLCOMMENT_PLAQUEONE","You are recognized for presence?","؟ﺭﻮﻀﺤﻟﺍ ﻰﻠﻋ ﻚﻤﻳﺮﻜﺗ ﻢﺗ"
"traveler:WALLCOMMENT_PLAQUEONE","Way to go.",".ﻢﻴﻈﻋ ﺯﺎﺠﻧﺇ"
"traveler:WALLCOMMENT_PLAQUEONE","What is this on the wall?","؟ﺭﺍﺪﺠﻟﺍ ﻰﻠﻋ ﻖﻠﻌﻤﻟﺍ ﺍﺬﻫ ﺎﻣ"
"traveler:WALLCOMMENT_PLAQUEONE","Recognized for sufficience?","؟ﺓﺀﺎﻔﻜﻠﻟ ﻚﻔﻳﺮﻜﺗ ﻢﺗ"
"traveler:WALLCOMMENT_PLAQUEONE","Impressive. Why even bother with plaque?","؟ﻼﺻﺃ ﻢﻳﺮﻜﺗ ﺔﺣﻮﻟ ﻚﻧﻮﺤﻨﻤﻳ ﺍﺫﺎﻤﻟ …ﺏﺎﺠﻋﻺﻟ ﺮﻴﺜﻣ"
"traveler:WALLCOMMENT_PLAQUEONE","You are recognized for excellence?","؟ﺰﻴﻤﺘﻟﺍ ﻰﻠﻋ ﻚﻤﻳﺮﻜﺗ ﻢﺗ"
"traveler:WALLCOMMENT_PLAQUEONE","I hope they give you raise and not just plaque.",".ﺔﺣﻮﻟ ﺩﺮﺠﻣ ﻻ ،ﺐﺗﺍﺮﻟﺍ ﻲﻓ ﺓﺩﺎﻳﺯ ﻙﻮﺤﻨﻤﻳ ﻥﺃ ﻞﻣﺁ"
"traveler:WALLCOMMENT_PLAQUEONE","Find a better plaque.",".ﻞﻀﻓﺃ ﺔﺣﻮﻟ ﻦﻋ ﺚﺤﺑﺍ"
"traveler:WALLCOMMENT_PLAQUEONE","This one looks like cheap shit.",".ﺍﺪﺟ ﺔﺼﻴﺧﺭ ﻭﺪﺒﺗ ﻩﺬﻫ"
"traveler:WALLCOMMENT_PLAQUEONE","Figures.",".ﺖﻌﻗﻮﺗ ﺎﻤﻛ"
"traveler:WALLCOMMENT_PLAQUEONE","You are like this plaque.",".ﺔﺣﻮﻠﻟﺍ ﻩﺬﻫ ﻞﺜﻣ ﺖﻧﺃ"
"traveler:WALLCOMMENT_PLAQUEONE","Cheap shit.",".ﺺﻴﺧﺭ"
"traveler:WALLCOMMENT_PLAQUEONE","What the hell?","؟ﻢﻴﺤﺠﻟﺍ ﻖﺤﺑ ﺍﺫﺎﻣ"
"traveler:WALLCOMMENT_ARSKICKER","Nice banner!","!ﺔﻠﻴﻤﺟ ﺔﺘﻓﻻ"
"traveler:WALLCOMMENT_ARSKICKER","I remember that game.",".ﺓﺍﺭﺎﺒﻤﻟﺍ ﻚﻠﺗ ﺮﻛﺬﺗﺃ"
"traveler:WALLCOMMENT_ARSKICKER","Intense.",".ﺓﺮﻴﺜﻣ ﺖﻧﺎﻛ"
"traveler:WALLCOMMENT_ARSKICKER","Go Arskickers!","!ﺯﺮﻜﻴﻜﺳﺭﺃ ﺎﻴﻫ"
"traveler:WALLCOMMENT_ARSKICKER","What the hell?","؟ﻢﻴﺤﺠﻟﺍ ﻖﺤﺑ ﺍﺫﺎﻣ"
"traveler:WALLCOMMENT_ARSKICKER","I thought we have Arskickers connection.",".ﺯﺮﻜﻴﻜﺳﺭﺄﺑ ﺔﻠﺻ ﺎﻨﻨﻴﺑ ﻥﺃ ﺖﻨﻨﻇ"
"traveler:WALLCOMMENT_SONDRAWING","What is this drawing on the wall?","؟ﻂﺋﺎﺤﻟﺍ ﻰﻠﻋ ﺔﻤﺳﺮﻟﺍ ﻩﺬﻫ ﺎﻣ"
"traveler:WALLCOMMENT_SONDRAWING","My dog can do better.",".ﻪﻨﻣ ﻞﻀﻓﺃ ﻢﺳﺮﻳ ﻥﺃ ﻊﻴﻄﺘﺴﻳ ﻲﺒﻠﻛ ﻰﺘﺣ"
"traveler:WALLCOMMENT_SONDRAWING","@It is from my son.","@.ﻲﻨﺑﺍ ﻦﻣ ﻪﻧﺇ"
"traveler:WALLCOMMENT_SONDRAWING","Oh.~","~.ﻩﻭﺃ"
"traveler:WALLCOMMENT_SONDRAWING","Maybe he should try sports.",".ﺔﺿﺎﻳﺮﻟﺍ ﺔﺳﺭﺎﻤﻣ ﺏﺮﺠﻳ ﻥﺃ ﻪﻴﻠﻋ ﺎﻤﺑﺭ"
"traveler:WALLCOMMENT_SONDRAWING","Thanks.",".ﺍﺮﻜﺷ"
"traveler:WALLCOMMENT_SONDRAWING","The drawing is not so bad really.",".ﺔﻳﺎﻐﻠﻟ ﺔﺌﻴﺳ ﺖﺴﻴﻟ ﺔﻤﺳﺮﻟﺍ"
"traveler:WALLCOMMENT_SONDRAWING","I was just in rough mood. Sorry.",".ﻒﺳﺁ .ﺊﻴﺳ ﺝﺍﺰﻣ ﻲﻓ ﻂﻘﻓ ﺖﻨﻛ"
"traveler:WALLCOMMENT_SONDRAWING","Huh?","؟ﻩﺍﻫ"
"traveler:WALLCOMMENT_SONDRAWING","You deny me for comment about drawing, right?","؟ﺔﻤﺳﺮﻟﺍ ﻚﻠﺗ ﻰﻠﻋ ﻱﺩﺎﻘﺘﻧﺇ ﺐﺒﺴﺑ ﻲﻨﻀﻓﺮﺗ"
"traveler:WALLCOMMENT_SONDRAWING","@The exit is to your right.","@.ﻚﻨﻴﻤﻳ ﻰﻠﻋ ﺝﺮﺨﻤﻟﺍ"
"traveler:WALLCOMMENT_SONDRAWING","What are you doing?","؟ﻞﻌﻔﺗ ﺍﺫﺎﻣ"
"traveler:WALLCOMMENT_SONDRAWING","Is this because I make fun of drawing?","؟ﺔﻤﺳﺮﻟﺍ ﻦﻣ ﺕﺮﺨﺳ ﻲﻧﺃ ﺐﺒﺴﺑ ﺍﺬﻫ ﻞﻫ"
"traveler:WALLCOMMENT_SONDRAWING","I take it back!","!ﻲﻣﻼﻛ ﻦﻋ ﻊﺟﺍﺮﺗﺃ"
"traveler:WALLCOMMENT_SONDRAWING","Picture should be in museum!","!ﻒﺤﺘﻣ ﻲﻓ ﻥﻮﻜﺗ ﻥﺃ ﻖﺤﺘﺴﺗ ﺔﻤﺳﺮﻟﺍ ﻩﺬﻫ"
"traveler:WALLCOMMENT_FAMILYPHOTO","I like picture on wall here.",".ﺎﻨﻫ ﻂﺋﺎﺤﻟﺍ ﻰﻠﻋ ﺔﻘﻠﻌﻤﻟﺍ ﺓﺭﻮﺼﻟﺍ ﻲﻨﺘﺒﺠﻋﺃ"
"traveler:WALLCOMMENT_FAMILYPHOTO","Reminds me of how my family was.",".ﻲﺘﻠﺋﺎﻋ ﺖﻧﺎﻛ ﻒﻴﻜﺑ ﻲﻧﺮﻛﺬﺗ"
"traveler:WALLCOMMENT_FAMILYPHOTO","Thank you.",".ﻚﻟ ﺍﺮﻜﺷ"
"traveler:WALLCOMMENT_FAMILYPHOTO","Take care of your family.",".ﻚﺘﻠﺋﺎﻌﺑ ﻲﻨﺘﻋﺍ"
"traveler:WALLCOMMENT_FAMILYPHOTO","It is too easy to lose them.",".ﻢﻫﺪﻘﻔﺗ ﻥﺃ ﺍﺪﺟ ﻞﻬﺴﻟﺍ ﻦﻣ"
"speech:ask-purpose","What is the purpose of your trip?","؟ﻚﻣﻭﺪﻗ ﺐﺒﺳ ﺎﻣ"
"speech:state-purpose","Visiting.",".ﺓﺭﺎﻳﺰﻟ"
"speech:state-purpose","Just visiting.",".ﺓﺭﺎﻳﺯ ﺩﺮﺠﻣ"
"speech:state-purpose","I am visiting relatives.",".ﻲﺑﺭﺎﻗﺃ ﺭﻭﺯﺄﺳ"
"speech:state-purpose","Visiting friends.",".ﻲﺋﺎﻗﺪﺻﺃ ﺭﻭﺯﺄﺳ"
"speech:state-purpose","I come for visit.",".ﺓﺭﺎﻳﺰﻠﻟ ﺖﻴﺗﺃ ﺎﻧﺃ"
"speech:state-purpose","Only to visit.",".ﻂﻘﻓ ﺓﺭﺎﻳﺰﻠﻟ"
"speech:state-purpose","I will visit friends.",".ﺀﺎﻗﺪﺻﻷﺍ ﺾﻌﺑ ﺭﻭﺯﺄﺳ"
"speech:state-purpose","Transit.",".ﺭﻮﺒﻌﻠﻟ"
"speech:state-purpose","I pass through.",".ﺎﻨﻫ ﻦﻣ ﺮﻣﻷ"
"speech:state-purpose","Transit through the country.",".ﺪﻠﺒﻟﺍ ﺮﺒﻋ ﺭﻮﺒﻌﻠﻟ"
"speech:state-purpose","I am transiting to elsewhere.",".ﺮﺧﺁ ﻥﺎﻜﻣ ﻰﻟﺇ ﺭﻮﺒﻌﻠﻟ ﻖﻳﺮﻃ ﻲﻓ ﺎﻧﺃ"
"speech:state-purpose","Transit through Arstotzka.",".ﺎﻛﺰﺗﻮﺘﺳﺭﺃ ﺮﺒﻋ ﺭﻮﺒﻌﻠﻟ"
"speech:state-purpose","Passing through.",".ﺭﻭﺮﻤﻠﻟ"
"speech:state-purpose","I am in transit.",".ﺭﻮﺒﻌﻠﻟ ﻖﻳﺮﻃ ﻲﻓ ﺎﻧﺃ"
"speech:state-purpose","Work.",".ﻞﻤﻌﻠﻟ"
"speech:state-purpose","I come to work.",".ﻲﻠﻤﻋ ﻰﻟﺇ ﻲﺗﺄﺳ"
"speech:state-purpose","I have job here.",".ﺎﻨﻫ ﺔﻔﻴﻇﻭ ﻱﺪﻟ"
"speech:state-purpose","I plan to work.",".ﻞﻤﻌﻠﻟ ﻂﻄﺧﺃ ﺎﻧﺃ"
"speech:state-purpose","Immigrating.",".ﺓﺮﺠﻬﻠﻟ"
"speech:state-purpose","I am immigrating to Arstotzka.",".ﺎﻛﺰﺗﻮﺘﺳﺭﺃ ﻰﻟﺇ ﺮﺟﺎﻫﻷ"
"speech:state-purpose","I will move here.",".ﺎﻨﻫ ﻰﻟﺇ ﻞﻘﺘﻧﻷ"
"speech:state-purpose","I am coming to live with my husband.",".ﻲﺟﻭﺯ ﻊﻣ ﺶﻴﻌﻠﻟ ﻲﺗﺄﺳ"
"speech:state-purpose","I am coming to live with my wife.",".ﻲﺘﺟﻭﺯ ﻊﻣ ﺶﻴﻌﻠﻟ ﻲﺗﺄﺳ"
"speech:state-purpose","I am diplomatic envoy.",".ﻲﺳﺎﻣﻮﻠﺑﺩ ﺙﻮﻌﺒﻣ ﺎﻧﺃ"
